VP,Condition,Trial,CurrentTarget,Time,State,PlayerPositionX,PlayerPositionY,PlayerPositionZ, PlayerRotationX, PlayerRotationY, PlayerRotationZ, VRCameraPositionX, VRCameraPositionY, VRCameraPositionZ, VRCameraRotationX, VRCameraRotationY, VRCameraRotationZ,GazeObject
954,Normal,1,Right,20:37:18.107,Searching,0.0004181862,0.1200723,-8.015344,352.0266,359.9605,0.4319392,0.0004181862,0.1200723,-8.015344,352.0266,359.9605,0.4319392,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.133,Searching,0.0004980564,0.1200472,-8.015395,352.0307,359.9549,0.4351662,0.0004980564,0.1200472,-8.015395,352.0307,359.9549,0.4351662,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.139,Searching,0.0005099773,0.1199741,-8.015364,352.0234,359.9661,0.4188081,0.0005099773,0.1199741,-8.015364,352.0234,359.9661,0.4188081,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.165,Searching,0.0004160404,0.1200414,-8.015259,352.0316,359.9641,0.4222039,0.0004160404,0.1200414,-8.015259,352.0316,359.9641,0.4222039,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.172,Searching,0.0004150867,0.1200415,-8.015263,352.0266,359.9631,0.4318671,0.0004150867,0.1200415,-8.015263,352.0266,359.9631,0.4318671,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.197,Searching,0.000377655,0.1200599,-8.015292,352.0346,359.973,0.4246484,0.000377655,0.1200599,-8.015292,352.0346,359.973,0.4246484,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.204,Searching,0.0003833771,0.1200437,-8.015297,352.0305,359.9672,0.4319055,0.0003833771,0.1200437,-8.015297,352.0305,359.9672,0.4319055,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.233,Searching,0.0003340244,0.120059,-8.015269,352.0299,359.9674,0.4242422,0.0003340244,0.120059,-8.015269,352.0299,359.9674,0.4242422,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.238,Searching,0.0003144741,0.1200481,-8.015282,352.0245,359.9646,0.4225155,0.0003144741,0.1200481,-8.015282,352.0245,359.9646,0.4225155,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.265,Searching,0.0003421307,0.1200593,-8.01536,352.0384,359.974,0.429153,0.0003421307,0.1200593,-8.01536,352.0384,359.974,0.429153,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.271,Searching,0.0003421307,0.1200491,-8.015355,352.031,359.9714,0.4220646,0.0003421307,0.1200491,-8.015355,352.031,359.9714,0.4220646,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.297,Searching,0.0003015995,0.120035,-8.015293,352.0412,359.9702,0.4246828,0.0003015995,0.120035,-8.015293,352.0412,359.9702,0.4246828,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.304,Searching,0.0002903938,0.1200058,-8.015292,352.0321,359.9719,0.4279747,0.0002903938,0.1200058,-8.015292,352.0321,359.9719,0.4279747,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.330,Searching,0.0002987385,0.120052,-8.015309,352.034,359.9741,0.4234464,0.0002987385,0.120052,-8.015309,352.034,359.9741,0.4234464,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.337,Searching,0.0002317429,0.1200071,-8.015235,352.0354,359.96,0.4404506,0.0002317429,0.1200071,-8.015235,352.0354,359.96,0.4404506,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.363,Searching,0.0002830029,0.1200491,-8.015232,352.0405,359.9763,0.4248362,0.0002830029,0.1200491,-8.015232,352.0405,359.9763,0.4248362,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.370,Searching,0.0002810955,0.1200337,-8.015223,352.0346,359.9733,0.429776,0.0002810955,0.1200337,-8.015223,352.0346,359.9733,0.429776,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.395,Searching,0.0003094673,0.1200549,-8.015192,352.0412,359.9717,0.4309816,0.0003094673,0.1200549,-8.015192,352.0412,359.9717,0.4309816,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.402,Searching,0.0003316402,0.1200239,-8.015165,352.0286,359.9534,0.4245553,0.0003316402,0.1200239,-8.015165,352.0286,359.9534,0.4245553,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.428,Searching,0.0002412796,0.1200678,-8.015329,352.0389,359.9691,0.4194117,0.0002412796,0.1200678,-8.015329,352.0389,359.9691,0.4194117,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.435,Searching,0.0002398491,0.120052,-8.015347,352.0387,359.9638,0.4299296,0.0002398491,0.120052,-8.015347,352.0387,359.9638,0.4299296,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.461,Searching,0.0003080368,0.1200597,-8.015301,352.0258,359.969,0.4240914,0.0003080368,0.1200597,-8.015301,352.0258,359.969,0.4240914,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.468,Searching,0.000374794,0.1201027,-8.015306,352.042,359.9747,0.4177781,0.000374794,0.1201027,-8.015306,352.042,359.9747,0.4177781,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.493,Searching,0.0003759861,0.1200872,-8.015313,352.0322,359.9713,0.4186256,0.0003759861,0.1200872,-8.015313,352.0322,359.9713,0.4186256,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.499,Searching,0.0003838539,0.1200735,-8.01531,352.027,359.9649,0.4165417,0.0003838539,0.1200735,-8.01531,352.027,359.9649,0.4165417,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.525,Searching,0.0003528595,0.1201633,-8.015208,352.0365,359.9707,0.423009,0.0003528595,0.1201633,-8.015208,352.0365,359.9707,0.423009,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.532,Searching,0.0003583431,0.120167,-8.015192,352.0367,359.9716,0.4266585,0.0003583431,0.120167,-8.015192,352.0367,359.9716,0.4266585,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.558,Searching,0.0004212856,0.120178,-8.015179,352.0312,359.9664,0.422633,0.0004212856,0.120178,-8.015179,352.0312,359.9664,0.422633,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.564,Searching,0.00035882,0.120135,-8.015204,352.0414,359.9801,0.4088086,0.00035882,0.120135,-8.015204,352.0414,359.9801,0.4088086,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.591,Searching,0.0003497601,0.1201487,-8.015233,352.0261,359.9739,0.4184006,0.0003497601,0.1201487,-8.015233,352.0261,359.9739,0.4184006,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.597,Searching,0.0003569126,0.1201736,-8.015227,352.0335,359.9766,0.4291247,0.0003569126,0.1201736,-8.015227,352.0335,359.9766,0.4291247,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.623,Searching,0.0004153252,0.1201245,-8.015326,352.021,359.9642,0.4303034,0.0004153252,0.1201245,-8.015326,352.021,359.9642,0.4303034,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.629,Searching,0.0004148483,0.1201217,-8.015332,352.0208,359.9639,0.4251282,0.0004148483,0.1201217,-8.015332,352.0208,359.9639,0.4251282,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.655,Searching,0.000443697,0.1201031,-8.01541,352.0164,359.9659,0.4224066,0.000443697,0.1201031,-8.01541,352.0164,359.9659,0.4224066,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.662,Searching,0.0004520416,0.1201122,-8.015414,352.019,359.9633,0.4245316,0.0004520416,0.1201122,-8.015414,352.019,359.9633,0.4245316,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.687,Searching,0.0004553795,0.1201356,-8.015424,352.0209,359.9553,0.4228806,0.0004553795,0.1201356,-8.015424,352.0209,359.9553,0.4228806,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.694,Searching,0.0004558563,0.120137,-8.015431,352.0157,359.9592,0.4245654,0.0004558563,0.120137,-8.015431,352.0157,359.9592,0.4245654,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.719,Searching,0.0005116463,0.1201348,-8.015317,352.0225,359.9576,0.4233079,0.0005116463,0.1201348,-8.015317,352.0225,359.9576,0.4233079,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.725,Searching,0.0004935265,0.1201218,-8.015345,352.0216,359.9514,0.4252356,0.0004935265,0.1201218,-8.015345,352.0216,359.9514,0.4252356,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.751,Searching,0.0004732609,0.1201106,-8.015393,352.0062,359.9604,0.4253477,0.0004732609,0.1201106,-8.015393,352.0062,359.9604,0.4253477,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.758,Searching,0.0004739761,0.1201158,-8.015409,352.0087,359.9646,0.42105,0.0004739761,0.1201158,-8.015409,352.0087,359.9646,0.42105,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.784,Searching,0.0004439354,0.1201316,-8.015512,352.0127,359.9628,0.425422,0.0004439354,0.1201316,-8.015512,352.0127,359.9628,0.425422,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.791,Searching,0.0004687309,0.1201345,-8.015536,352.0077,359.9514,0.4398418,0.0004687309,0.1201345,-8.015536,352.0077,359.9514,0.4398418,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.818,Searching,0.0005741119,0.1200671,-8.015468,352.0078,359.9542,0.4252872,0.0005741119,0.1200671,-8.015468,352.0078,359.9542,0.4252872,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.825,Searching,0.0005831718,0.1200992,-8.015489,352.0134,359.9499,0.4345612,0.0005831718,0.1200992,-8.015489,352.0134,359.9499,0.4345612,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.852,Searching,0.0007362366,0.1200474,-8.01541,352.0134,359.9564,0.4264322,0.0007362366,0.1200474,-8.01541,352.0134,359.9564,0.4264322,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.858,Searching,0.0007865429,0.120025,-8.015443,352.01,359.9334,0.4415119,0.0007865429,0.120025,-8.015443,352.01,359.9334,0.4415119,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.884,Searching,0.0007710457,0.1200078,-8.015433,352.0065,359.9402,0.4321043,0.0007710457,0.1200078,-8.015433,352.0065,359.9402,0.4321043,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.890,Searching,0.0007255077,0.1200245,-8.015384,352.0117,359.9398,0.4338936,0.0007255077,0.1200245,-8.015384,352.0117,359.9398,0.4338936,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.918,Searching,0.0005984306,0.1200728,-8.015398,352.0085,359.9326,0.4372301,0.0005984306,0.1200728,-8.015398,352.0085,359.9326,0.4372301,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.924,Searching,0.000592947,0.1200791,-8.015388,352.0015,359.9237,0.4309878,0.000592947,0.1200791,-8.015388,352.0015,359.9237,0.4309878,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.952,Searching,0.0005347729,0.1201122,-8.015496,352.004,359.933,0.4457747,0.0005347729,0.1201122,-8.015496,352.004,359.933,0.4457747,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.958,Searching,0.0005326271,0.1201122,-8.015501,352.0068,359.928,0.4392757,0.0005326271,0.1201122,-8.015501,352.0068,359.928,0.4392757,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.985,Searching,0.0005571842,0.120092,-8.01551,352.0006,359.9268,0.4489563,0.0005571842,0.120092,-8.01551,352.0006,359.9268,0.4489563,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:18.992,Searching,0.0005295277,0.120058,-8.015468,352.0066,359.9246,0.4481414,0.0005295277,0.120058,-8.015468,352.0066,359.9246,0.4481414,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.018,Searching,0.0006642342,0.1200396,-8.015398,352.0029,359.9228,0.4475169,0.0006642342,0.1200396,-8.015398,352.0029,359.9228,0.4475169,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.024,Searching,0.00066185,0.1200495,-8.015404,352.0133,359.9278,0.4465171,0.00066185,0.1200495,-8.015404,352.0133,359.9278,0.4465171,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.051,Searching,0.0007352829,0.1199973,-8.015482,352.005,359.9174,0.4403462,0.0007352829,0.1199973,-8.015482,352.005,359.9174,0.4403462,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.057,Searching,0.0007631779,0.1200078,-8.015513,352.0006,359.9155,0.4438759,0.0007631779,0.1200078,-8.015513,352.0006,359.9155,0.4438759,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.083,Searching,0.0007500648,0.1200063,-8.015568,351.9975,359.914,0.4486893,0.0007500648,0.1200063,-8.015568,351.9975,359.914,0.4486893,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.090,Searching,0.0007174015,0.1200274,-8.01553,352.0004,359.904,0.4502919,0.0007174015,0.1200274,-8.01553,352.0004,359.904,0.4502919,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.116,Searching,0.0006272793,0.1200641,-8.015531,352.0069,359.9094,0.4486674,0.0006272793,0.1200641,-8.015531,352.0069,359.9094,0.4486674,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.122,Searching,0.0005824566,0.1200441,-8.01555,352.0076,359.9121,0.4536169,0.0005824566,0.1200441,-8.01555,352.0076,359.9121,0.4536169,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.147,Searching,0.0006666183,0.1200144,-8.015491,351.9955,359.9115,0.4478545,0.0006666183,0.1200144,-8.015491,351.9955,359.9115,0.4478545,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.154,Searching,0.000669241,0.1200352,-8.015471,352.0026,359.9095,0.4526737,0.000669241,0.1200352,-8.015471,352.0026,359.9095,0.4526737,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.182,Searching,0.0006012917,0.1200982,-8.015474,352.0051,359.9046,0.4610076,0.0006012917,0.1200982,-8.015474,352.0051,359.9046,0.4610076,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.188,Searching,0.0005981922,0.1201215,-8.015464,352.0014,359.9158,0.4570475,0.0005981922,0.1201215,-8.015464,352.0014,359.9158,0.4570475,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.213,Searching,0.0006422997,0.1200866,-8.015432,352.0032,359.9185,0.4550398,0.0006422997,0.1200866,-8.015432,352.0032,359.9185,0.4550398,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.220,Searching,0.0006961823,0.1200605,-8.015402,351.9995,359.9089,0.4631756,0.0006961823,0.1200605,-8.015402,351.9995,359.9089,0.4631756,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.247,Searching,0.0006916523,0.1200655,-8.015424,351.9977,359.9014,0.4586894,0.0006916523,0.1200655,-8.015424,351.9977,359.9014,0.4586894,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.254,Searching,0.0006756783,0.1200779,-8.015434,352.0009,359.9131,0.4649117,0.0006756783,0.1200779,-8.015434,352.0009,359.9131,0.4649117,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.279,Searching,0.0006511211,0.1199979,-8.015633,352.0034,359.9181,0.4556091,0.0006511211,0.1199979,-8.015633,352.0034,359.9181,0.4556091,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.285,Searching,0.0006566048,0.1199954,-8.015645,351.9978,359.9142,0.4640251,0.0006566048,0.1199954,-8.015645,351.9978,359.9142,0.4640251,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.311,Searching,0.0006043911,0.1199451,-8.015553,351.9952,359.8936,0.4604671,0.0006043911,0.1199451,-8.015553,351.9952,359.8936,0.4604671,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.318,Searching,0.0005850792,0.1199408,-8.015562,351.9958,359.9047,0.4587787,0.0005850792,0.1199408,-8.015562,351.9958,359.9047,0.4587787,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.344,Searching,0.0008056164,0.1200117,-8.015474,351.9932,359.8964,0.4479307,0.0008056164,0.1200117,-8.015474,351.9932,359.8964,0.4479307,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.350,Searching,0.0008380413,0.1200143,-8.015469,351.9969,359.892,0.4470025,0.0008380413,0.1200143,-8.015469,351.9969,359.892,0.4470025,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.376,Searching,0.0009264946,0.1199908,-8.015435,351.9883,359.8997,0.4442082,0.0009264946,0.1199908,-8.015435,351.9883,359.8997,0.4442082,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.384,Searching,0.0009431839,0.1200083,-8.015436,351.9992,359.9044,0.4406622,0.0009431839,0.1200083,-8.015436,351.9992,359.9044,0.4406622,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.408,Searching,0.000877142,0.1199608,-8.015371,351.9991,359.8951,0.446799,0.000877142,0.1199608,-8.015371,351.9991,359.8951,0.446799,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.415,Searching,0.0009055138,0.1199533,-8.015367,351.9985,359.8906,0.4541058,0.0009055138,0.1199533,-8.015367,351.9985,359.8906,0.4541058,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.442,Searching,0.0008482933,0.119976,-8.015443,351.9863,359.8878,0.4533351,0.0008482933,0.119976,-8.015443,351.9863,359.8878,0.4533351,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.448,Searching,0.0008466244,0.119974,-8.015462,351.9902,359.9007,0.4514826,0.0008466244,0.119974,-8.015462,351.9902,359.9007,0.4514826,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.474,Searching,0.0007936954,0.119921,-8.015419,351.9849,359.8908,0.4503075,0.0007936954,0.119921,-8.015419,351.9849,359.8908,0.4503075,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.480,Searching,0.0007591248,0.1199172,-8.015442,351.9893,359.8891,0.4491496,0.0007591248,0.1199172,-8.015442,351.9893,359.8891,0.4491496,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.506,Searching,0.0007526875,0.1199136,-8.01545,351.9931,359.8974,0.4533833,0.0007526875,0.1199136,-8.01545,351.9931,359.8974,0.4533833,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.512,Searching,0.0007443428,0.1199086,-8.015461,351.993,359.8892,0.4557682,0.0007443428,0.1199086,-8.015461,351.993,359.8892,0.4557682,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.538,Searching,0.0007581711,0.1198987,-8.015464,351.9932,359.8918,0.4555346,0.0007581711,0.1198987,-8.015464,351.9932,359.8918,0.4555346,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.545,Searching,0.0007679462,0.1199585,-8.015502,351.9993,359.8975,0.4494345,0.0007679462,0.1199585,-8.015502,351.9993,359.8975,0.4494345,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.572,Searching,0.0008502007,0.1199818,-8.01556,352.0012,359.8955,0.4471409,0.0008502007,0.1199818,-8.01556,352.0012,359.8955,0.4471409,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.579,Searching,0.0008375645,0.1200253,-8.015629,352.0004,359.9002,0.4469414,0.0008375645,0.1200253,-8.015629,352.0004,359.9002,0.4469414,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.604,Searching,0.0007455349,0.1200057,-8.015673,351.9994,359.9065,0.4489813,0.0007455349,0.1200057,-8.015673,351.9994,359.9065,0.4489813,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.611,Searching,0.0007324219,0.1200176,-8.015678,351.9963,359.9108,0.4501497,0.0007324219,0.1200176,-8.015678,351.9963,359.9108,0.4501497,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.637,Searching,0.0006904602,0.12005,-8.015684,352.0048,359.9019,0.456904,0.0006904602,0.12005,-8.015684,352.0048,359.9019,0.456904,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.645,Searching,0.0006530285,0.120063,-8.0157,352.009,359.9126,0.4484906,0.0006530285,0.120063,-8.0157,352.009,359.9126,0.4484906,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.670,Searching,0.0006906986,0.1200961,-8.015634,352.0087,359.9168,0.4523868,0.0006906986,0.1200961,-8.015634,352.0087,359.9168,0.4523868,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.677,Searching,0.0006718636,0.1200998,-8.015653,352.0059,359.9194,0.4525372,0.0006718636,0.1200998,-8.015653,352.0059,359.9194,0.4525372,TMaze_Center_North_Wall
954,Normal,1,Right,20:37:19.704,Searching,0.0007758141,0.1200282,-8.015534,352.0067,359.9242,0.4415701,0.0007758141,0.1200282,-8.015534,352.0067,359.9242,0.4415701,TMaze_Center_North_Wall
